"id","submitdate","lastpage","startlanguage","seed","PERBG1","PERBG1_other","PERBG2","PERBG3","PERBG3_other","PERBG3ING","PERBG3ING_other","PERBG3GEO","PERBG3GEO_other","PERBG3MATH","PERBG3MATH_other","PERBG3PHYS","PERBG3PHYS_other","PERBG3LIFE","PERBG3LIFE_other","PERBG3BIO","PERBG3BIO_other","PERBG3MED","PERBG3MED_other","PERBG3AGRI","PERBG3AGRI_other","PERBG3PSYCH","PERBG3PSYCH_other","PERBG3CHEM","PERBG3CHEM_other","PERBG4","PERBG6","PERBG6_other","PERBG8","RSDP1_1A2","RSDP1_3A4","RSDP1b_1","RSDP1c_1","RSDP1c_2","RSDP1c_3","RSDP1c_4","RSDP1c_5","RSDP1c_6","RSDP1c_7","RSDP1c_8","RSDP1c_9","RSDP1c_10","RSDP1c_11","RSDP1c_other","RSDP3_1","RSDP3_10","RSDP3_11","RSDP3_12","RSDP3_13","RSDP3_14","RSDP3_15","RSDP3_2","RSDP3_3","RSDP3_4","RSDP3_5","RSDP3_6","RSDP3_7","RSDP3_8","RSDP3_9","RSDP3_other","RSDP7","RDMPR10_1","RDMPR10_2","RDMPR10_3","DTPUB6_1","DTPUB1b_1","DTPUB1b_2","DTPUB1b_3","DTPUB1b_other","DTPUB5_1","DTPUB5_2","DTPUB5_3","DTPUB5_4","DTPUB5_5","DTPUB3_1","DTPUB3_2","DTPUB3_3","DTPUB3_4","DTPUB3_5","DTPUB3_6","DTPUB3_7","DTPUB3_other","DTPUB4a_0","DTPUB4a_1","DTPUB4a_2","DTPUB4a_3","DTPUB4a_4","DTPUB4a_5","DTPUB4a_6","DTPUB4a_7","DTPUB4a_other","DTPUB4b_0","DTPUB4b_1","DTPUB4b_2","DTPUB4b_3","DTPUB4b_4","DTPUB4b_5","DTPUB4b_6","DTPUB4b_7","DTPUB4b_other","RSDP10","RDMPR1_0","RDMPR1_1","RDMPR1_2","RDMPR1_3","RDMPR1_other","RDMPR3_0","RDMPR3_1","RDMPR3_2","RDMPR3_3","RDMPR3_other","RDMPR7_2","RDMPR7_3","RDMPR7_4","RDMPR7_5","RDMPR7_6","RDMPR7_7","RDMPR7_8","RDMPR7_9","RDMPR7_other","RDMPR8_2","RDMPR8_3","RDMPR8_4","RDMPR8_5","RDMPR8_6","RDMPR8_7","RDMPR8_8","RDMPR8_9","RDMPR8_10","RDMPR9_2","RDMPR9_3","RDMPR9_4","RDMPR9_5","RDMPR9_6","RDMPR9_7","RDMPR9_8","RDMPR9_9","RDMPR9_10","DTPUB7_0","DTPUB7_1","DTPUB7_21","DTPUB7_22","DTPUB7_23","DTPUB7_24","DTPUB7_31","DTPUB7_32","DTPUB7_33","DTPUB7_41","DTPUB7_42","DTPUB7_43","DTPUB7_44","DTPUB7_51","DTPUB7_52","DTPUB7_61","DTPUB7_62","DTPUB7_71","DTPUB7_72","DTPUB7_81","DTPUB7_82","DTPUB7_83","DTPUB7_91","DTPUB7_92","DTPUB7_93","DTPUB7_other","RDMPR4","RDMPR5","RDMPR6_1","RDMPR6_13","RDMPR6_14","RDMPR6_15","RDMPR6_16","RDMPR6_17","RDMPR6_18","RDMPR6_19","RDMPR6_2","RDMPR6_20","RDMPR6_21","RDMPR6_22","RDMPR6_23","RDMPR6_24","RDMPR6_3","RDMPR6_4","RDMPR6_26","RDMPR6_other","RDMPR12_0","RDMPR12_1","RDMPR12_2","RDMPR12_3","RDMPR12_4","RDMPR12_5","RDMPR12_6","RDMPR12_other","RDMPR11_0","RDMPR11_1","RDMPR11_4","RDMPR11_5","RDMPR11_6","RDMPR11_7","RDMPR11_8","RDMPR11_9","RDMPR11_other","SERVC1_0","SERVC1_1","SERVC1_2","SERVC1_3","SERVC1_4","SERVC1_5","SERVC1_6","SERVC1_7","SERVC1_8","SERVC1_9","SERVC1_other","SERVC2_1","SERVC2_2","SERVC2_3","SERVC2_4","SERVC2_5","SERVC2_6","SERVC3","interviewtime","groupTime201","PERBG1Time","PERBG2Time","PERBG3Time","PERBG3INGTime","PERBG3GEOTime","PERBG3MATHTime","PERBG3PHYSTime","PERBG3LIFETime","PERBG3BIOTime","PERBG3MEDTime","PERBG3AGRITime","PERBG3PSYCHTime","PERBG3CHEMTime","PERBG4Time","PERBG6Time","PERBG8Time","groupTime202","RSDP1Time","RSDP1bTime","RSDP1cTime","RSDP3Time","RSDP7Time","RDMPR10Time","groupTime203","DTPUB6Time","DTPUB1bTime","DTPUB5Time","DTPUB3Time","DTPUB4aTime","DTPUB4bTime","RSDP10Time","groupTime204","RDMPR1Time","RDMPR3Time","RDMPR7Time","RDMPR8Time","RDMPR9Time","DTPUB7Time","RDMPR4Time","RDMPR5Time","RDMPR6Time","RDMPR12Time","RDMPR11Time","groupTime205","SERVC1Time","SERVC2Time","SERVC3Time","PERBG7","RSDP2_6","RSDP2_1","RSDP2_2","RSDP2_3","RSDP2_5","RSDP2_other","RSDP2b_7_1","RSDP2b_7_2","RSDP2b_7_3","RSDP2b_1-1","RSDP2b_1-2","RSDP2b_1-3","RSDP2b_2-1","RSDP2b_2-2","RSDP2b_2-3","RSDP2b_3-1","RSDP2b_3-2","RSDP2b_3-3","RSDP2b_5-1","RSDP2b_5-2","RSDP2b_5-3","RSDP2b_6-1","RSDP2b_6-2","RSDP2b_6-3","RSDP4","RSDP8","RSDP11","RDMPR6_10","RDMPR6_11","RDMPR6_12","RDMPR6_5","RDMPR6_6","RDMPR6_7","RDMPR6_8","RDMPR6_9","RDMPR6_25","groupTime220","PERBG7Time","groupTime221","RSDP2Time","RSDP2bTime","RSDP4Time","RSDP8Time","RSDP11Time","groupTime222","groupTime223","groupTime224","groupTime226","groupTime227","groupTime228","groupTime229","groupTime230","RSDP2_4","RSDP2b_4-1","RSDP2b_4-2","RSDP2b_4-3","groupTime211","groupTime212","groupTime213","groupTime214","groupTime215","groupTime191","groupTime192","groupTime193","groupTime194","groupTime195","groupTime206","groupTime207","groupTime208","groupTime209","groupTime210"
"514","1980-01-01 00:00:00","5","en","1279698201","DLR","","5","2","","7","","","","","","","","","","","","","","","","","","","","5","2","","2","3","2","","","","","","","","","","","","","","Y","Y","Y","Y","Y","Y","Y","","","Y","Y","","","","","","3","Python","MySQL","CAM","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","Y","","Y","Y","","1","","","Y","Y","","","","","Y","","Y","Y","Y","Y","Y","","","","","2","2","2","2","2","","","","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","Y","","","","Y","Y","Y","","","","","","Y","","Y","","Y","","","","","Y","Y","","Y","Y","Y","","","Y","","2","2","2","2","3","2","","487.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.42","123.51","85.81","170.91","60.07","","","","","","","","","","","","","","","","","","",""
"515","1980-01-01 00:00:00","5","de","822095036","DLR","","5","2","","1","","","","","","","","","","","","","","","","","","","","5","4","","1","2","2","","","","","","","","","","","","","","","","Y","Y","Y","Y","","","","","Y","","Y","","","","2","Office","Python","Confluence","20","Y","","","","","","","","","Y","Y","","","Y","","","","","Y","Y","Y","","Y","","Y","","","","","","","","","","","1","","","Y","","","","Y","Y","Y","","Y","Y","Y","Y","","","Y","","","2","2","2","2","","","","","","3","3","3","3","","","3","","","","","","","Y","Y","Y","","","Y","Y","","","Y","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","","","","","","Y","Y","Y","Y","Y","Y","Y","Y","Y","","3","3","3","3","3","3","","903.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.1","122.42","110.21","577.0","47.94","","","","","","","","","","","","","","","","","","",""
"516","1980-01-01 00:00:00","5","de","1868014016","DLR","","5","2","","1","","","","","","","","","","","","","","","","","","","","5","3","","1","3","2","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","Y","Y","","Y","","Y","","","","3","Python","Office ","CFD Software ","10","Y","","","","","","","","","Y","","","","","","","","","Y","Y","","","","","","","","","","","","","","","","1","","Y","Y","","","","Y","","Y","","Y","Y","Y","Y","Y","","","","","2","2","1","2","2","","","","","3","3","2","2","3","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","Y","","","","","","","","2","","","","","","596.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.32","255.66","89.93","160.17","47.25","","","","","","","","","","","","","","","","","","",""
"517","1980-01-01 00:00:00","5","de","341938482","DLR","","5","2","","1","","","","","","","","","","","","","","","","","","","","5","3","","1","4","2","","","","","","","","","","","","","","","Y","Y","Y","","Y","Y","","","","Y","","Y","","","","3","MSC Nastran","MSC Patran","Python","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","Y","","1","","","Y","","","","","","Y","","Y","Y","Y","Y","Y","","","","","1","1","1","1","1","","","","","3","3","3","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","Y","","Y","","","Y","","","Y","Y","Y","Y","Y","Y","Y","Y","Y","","3","3","1","1","3","2","","1193.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.13","348.73","171.75","397.84","216.3","","","","","","","","","","","","","","","","","","",""
"518","1980-01-01 00:00:00","5","en","1598370965","DLR","","5","2","","10","","","","","","","","","","","","","","","","","","","","1","3","","1","4","4","","","","","","","","","","","","","","","Y","","Y","Y","","","","","","Y","Y","","","","","2","Altair HyperWorks","Catia V5","Excel","25","","","Y","","","","","","","","Y","Y","","Y","","","","","","Y","","Y","","","","","","","","","","","","","","2","","","Y","","","","","","Y","","Y","Y","Y","","Y","","Y","","","1","1","1","","1","","1","","","","","","","","","","","","","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","","Y","Y","","","","","Y","","","","","1","0","","","","","","","","","","","","","","","","","","","","Y","Y","","","","","","","","","Y","","","Y","Y","","","","","","","","","","Y","Y","","2","1","2","1","3","2","","578.95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.37","99.94","125.92","229.74","78.98","","","","","","","","","","","","","","","","","","",""
"519","1980-01-01 00:00:00","5","en","409148323","DLR","","5","2","","10","","","","","","","","","","","","","","","","","","","","4","3","","2","2","2","","","","","","","","","","","","","","","","Y","","","Y","Y","","","","","","","","","TDMS data","3","Matlab","LabView","Python","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","Y","Y","","","","","","Y","","Y","Y","Y","","","","","","","2","2","2","","","","","","","2","2","2","","","","","","","","","Y","","Y","","Y","Y","Y","","Y","Y","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","Y","","Y","","","","","","Y","Y","Y","","","","","","","","","Y","","Y","","","Y","","","3","3","1","2","2","2","","779.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.8","111.3","89.14","414.3","65.54","","","","","","","","","","","","","","","","","","",""
"520","1980-01-01 00:00:00","5","de","1392485821","DLR","","5","2","","6","","","","","","","","","","","","","","","","","","","","2","3","","1","4","3","","","","","","","","","","","","","","","Y","Y","Y","","Y","","","","","","","Y","","","","2","Matlab","Python","Gitlab","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","Y","","0","","","Y","","","","","","Y","","Y","","","Y","","","","","","1","","","1","","","","","","3","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","Y","","Y","Y","","","Y","Y","","","3","2","2","1","3","2","","437.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.06","113.53","66.76","120.33","65.55","","","","","","","","","","","","","","","","","","",""
"521","1980-01-01 00:00:00","5","de","1625098856","DLR","","5","2","","1","","","","","","","","","","","","","","","","","","","","5","3","","1","2","2","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","2","excel","Word","Powerpoint","25","","Y","","","","","","","","","Y","Y","Y","","","","","","","Y","Y","","","","","","","","","","","","","","","1","","","Y","","","","","","Y","","Y","","Y","Y","","","","","","1","","1","1","","","","","","3","","3","3","","","","","","","","","","Y","Y","","","","Y","Y","Y","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","Y","","","","","","","Y","","","","","","","","","","","2","2","2","3","3","1","","621.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.68","108.65","215.36","187.61","63.25","","","","","","","","","","","","","","","","","","",""
"522","1980-01-01 00:00:00","5","de","613087070","DLR","","5","2","","-oth-","Fahrzeugtechnik","","","","","","","","","","","","","","","","","","","1","3","","1","4","4","","","","","","","","","","","","","","","","","Y","","Y","","","","Y","","","","","","","2","Python","Excel","PowerPoint","0","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","Y","","","1","","","Y","","","","","","Y","","Y","Y","","","","","","","","1","1","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","Y","","Y","","","","","","Y","","Y","Y","","","","","","","3","3","2","1","2","1","","507.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.3","129.1","184.26","103.1","50.72","","","","","","","","","","","","","","","","","","",""
"523","1980-01-01 00:00:00","5","en","1246205278","DLR","","5","-oth-","Technology Assessment","","","","","","","","","","","","","","","","","","","","","5","3","","3","4","3","","","","","","","","","","","","","","","","Y","Y","","Y","","","","","Y","Y","","","","","1","Office","Python","SQL","70","Y","","","","","","","","","","Y","","Y","Y","","","","","","Y","Y","Y","","","","","","","","","","","","","","1","","","Y","","","","","","Y","","Y","Y","Y","Y","Y","","","","","1","1","1","1","1","","","","","3","3","3","2","3","","","","","","","","","Y","Y","Y","Y","Y","","","","","Y","Y","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Y","","","Y","Y","Y","","Y","","","3","1","1","2","3","1","","356.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.06","74.6","60.34","123.3","44.87","","","","","","","","","","","","","","","","","","",""
"524","1980-01-01 00:00:00","5","de","343835382","DLR","","5","7","","","","","","","","9","","","","","","","","","","","","","","3","4","","1","4","2","","","","","","","","","","","","","","Y","","Y","","","Y","Y","","","","Y","","Y","","","","6","Python","netCDF tools","emacs","10","","Y","","","CERA Datenbank","","","","","Y","","","Y","Y","","","","","","","Y","","","Y","","","","","","","","","","","","1","","","","Y","","Y","","","","","","Y","Y","Y","","Y","","","","","1","1","1","","1","","","","","1","1","1","","1","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Es ist unklar welche wichtig sind.","","Y","","","","Y","","Y","","Y","","2","3","3","1","3","2","","1819.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.85","1320.7","109.31","254.75","73.06","","","","","","","","","","","","","","","","","","",""
"525","","0","en","983544459","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"526","1980-01-01 00:00:00","5","de","549155506","DLR","","5","2","","1","","","","","","","","","","","","","","","","","","","","4","3","","1","4","2","","","","","","","","","","","","","","","Y","Y","","","Y","Y","","Y","","","","Y","","","","6","DLR Tau Code","Tecplot","Ansys","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","1","","","Y","","","","","","Y","","Y","Y","","","Y","","","","","1","1","","","1","","","","","2","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","Y","Y","Y","","","","","","Y","Y","","","","","","","","","","Y","Y","Y","","","Y","","","2","2","1","3","3","2","","640.92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.43","208.88","77.06","172.72","132.83","","","","","","","","","","","","","","","","","","",""
"527","1980-01-01 00:00:00","5","de","176128766","DLR","","5","5","","","","","","","","","","-oth-","Verkehrsforschung","","","","","","","","","","","5","3","","1","5","3","","","","","","","","","","","","","","","","Y","Y","","Y","","","","","","","","","","","3","Rstudio","Spyder","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","DLR Regularien verhindern es","1","","","Y","","","Y","","","","","Y","","","Y","","","","","","1","","","1","","","","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","Y","","","Y","","","","2","2","3","1","3","2","","649.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.48","315.26","90.37","104.25","89.89","","","","","","","","","","","","","","","","","","",""
"528","1980-01-01 00:00:00","5","en","1888177218","DLR","","5","2","","1","","","","","","","","","","","","","","","","","","","","4","2","","1","2","3","","","","","","","","","","","","","","","","Y","","","","","","","","Y","","","","","","1","Spyder (Python environment)","LaTex compiler","Autodesk inventor","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","Y","Y","","","","Y","Y","","","Y","","","","","Y","","Y","Y","","","","","","","","1","1","","","","","","3","","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","Y","","","","Y","","","Y","","","","Y","Y","Y","Y","","","3","3","2","2","2","3","","673.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.26","166.08","116.63","222.02","94.86","","","","","","","","","","","","","","","","","","",""
